0.202227999400629	-0.202207606797995	0.0444217697834799	0.0631373304735588
-0.188546225900898	0.000246450215561231	0.135826977968168	0.077465004608193
-0.184160869008951	-0.14984904164189	-0.155656569325702	0.451870925813602
0.210318846634242	0.168398524837189	-0.114520734677051	-0.0679443325950027
0.103889097446606	0.332051953602115	0.0290011441513973	0.0416818010643253
0.0305370284637121	-0.024765775465672	0.0278522574362799	-0.262865479092012
-0.0456895063133839	0.00243438813993457	-0.320566643175073	0.147936377096936
0.225155772216541	-0.208433729842709	-0.0586663487243062	0.10219937642511
0.155214833179369	-0.185261219440038	0.534239934001882	0.0186633388699086
-0.397746124029717	0.06651550809764	0.0123042335090867	-0.121305145785821
-0.262297209694992	0.0193816255268137	-0.118093113662074	-0.0588045697151504
0.106113990782477	-0.216727005901694	-0.0974744999998194	-0.400245171737706
0.163804609801331	-0.0250951468262219	0.073315714094171	-0.276724517918926
-0.405095095805571	0.232145717970149	0.0304502998021454	-0.147968702483537
-0.26467435497752	-0.256416020934868	0.200306158134092	-0.0781242369494343
0.0755441782649708	0.398014743643224	0.169659482751799	0.0219091029682868
-0.145704624019412	-0.15263369546575	0.376088190439387	0.00181085539123788
0.138011273485634	0.462359011427303	-0.0595142800091606	-0.169322769923589
0.137601523085394	0.20110992629708	-0.159798292130345	0.143658998209221
-0.105555846652201	-0.028512631030953	-0.102265674007685	0.101449032544466
-0.0323178154500857	0.0187486994294552	-0.0188945944225901	0.513573522328191
0.421844542576929	-0.0593922026688869	0.111423851669412	0.160138447241253
0.048179360567027	-0.318759397310897	-0.505244886276794	-0.204900317385535
0.0133446159477671	-0.0733530758588051	-0.0341943773307099	-0.0572888694478696
